"DocumentDate"	"SalePrice"	"PropertyID"	"PropertyType"	"ym"	"zhvi_px"	"zhvi_idx"	"AdjSalePrice"	"NbrLivingUnits"	"SqFtLot"	"SqFtTotLiving"	"SqFtFinBasement"	"Bathrooms"	"Bedrooms"	"BldgGrade"	"YrBuilt"	"YrRenovated"	"TrafficNoise"	"LandVal"	"ImpsVal"	"ZipCode"	"NewConstruction"
"22721"	"2006-09-21"	2100000	8085400560	"Single Family"	"2006-09-01"	414800	0.953125	2203279	1	16200	4140	0	3.5	4	11	2001	0	0	911000	1237000	98004	FALSE
"22723"	"2007-03-13"	1280000	8086000175	"Single Family"	"2007-03-01"	429600	0.987132352941177	1296685	1	16530	3600	0	4	5	8	1960	0	1	819000	307000	98004	FALSE
"22724"	"2010-05-25"	549950	8086000360	"Single Family"	"2010-05-01"	347800	0.799172794117647	688149	1	8212	2160	1080	2	4	7	1963	0	1	581000	112000	98004	FALSE
"22725"	"2006-03-14"	480000	8087800400	"Single Family"	"2006-03-01"	392100	0.900965073529412	532762	1	7350	1950	800	2	4	7	1963	0	0	244000	185000	98052	FALSE
"22726"	"2011-10-24"	448950	8087800430	"Single Family"	"2011-10-01"	312000	0.716911764705882	626228	1	14000	2430	850	1.75	4	7	1963	0	0	244000	264000	98052	FALSE
"22727"	"2006-08-10"	990000	8089510140	"Single Family"	"2006-08-01"	411100	0.944623161764706	1048037	1	13788	3870	720	3.5	4	10	1996	0	0	440000	582000	98006	FALSE
"22728"	"2009-06-30"	815500	8089510140	"Single Family"	"2009-06-01"	357100	0.820542279411765	993855	1	13788	3870	720	3.5	4	10	1996	0	0	440000	582000	98006	FALSE
"22729"	"2006-07-14"	989950	8089510150	"Single Family"	"2006-07-01"	407700	0.936810661764706	1056724	1	18168	3540	0	2.5	4	10	1996	0	0	440000	586000	98006	FALSE
"22730"	"2007-04-19"	1029000	8089510250	"Single Family"	"2007-04-01"	430900	0.990119485294118	1039269	1	11607	4000	0	3	4	10	1996	0	0	425000	621000	98006	FALSE
"22731"	"2007-03-12"	1304000	8089510280	"Single Family"	"2007-03-01"	429600	0.987132352941177	1320998	1	14594	4830	1520	2.5	5	12	1996	0	0	447000	840000	98006	FALSE
"22732"	"2009-10-28"	390000	8091100065	"Single Family"	"2009-10-01"	351200	0.806985294117647	483280	1	5500	1830	510	2.5	4	7	1921	0	0	378000	306000	98105	FALSE
"22733"	"2009-08-20"	840000	8091100185	"Single Family"	"2009-08-01"	352600	0.810202205882353	1036778	2	4000	2980	1070	3	4	9	1911	0	0	360000	445000	98105	FALSE
"22734"	"2007-05-11"	340000	8091400270	"Single Family"	"2007-05-01"	432100	0.992876838235294	342439	1	7706	1490	0	1.75	3	7	1985	0	0	82000	171000	98030	FALSE
"22735"	"2006-02-06"	297000	8091400320	"Single Family"	"2006-02-01"	387600	0.890625	333474	1	10324	2110	920	2	3	7	1985	0	0	82000	176000	98030	FALSE
"22736"	"2007-02-09"	350000	8091400580	"Single Family"	"2007-02-01"	427800	0.982996323529412	356054	1	7599	1660	0	2.5	3	7	1984	0	0	82000	170000	98030	FALSE
"22737"	"2008-09-16"	305000	8091400610	"Single Family"	"2008-09-01"	394900	0.907398897058823	336126	1	8749	1740	0	2.5	3	7	1984	0	0	82000	173000	98030	FALSE
"22738"	"2011-05-16"	139099	8091400910	"Single Family"	"2011-05-01"	316900	0.728170955882353	191025	1	6788	1240	0	1.5	3	7	1981	0	0	82000	126000	98030	FALSE
"22739"	"2013-07-16"	225000	8091401030	"Single Family"	"2013-07-01"	370700	0.851792279411765	264149	1	8886	1070	0	1.5	3	7	1984	0	0	82000	144000	98030	FALSE
"22740"	"2008-05-17"	330000	8091410280	"Single Family"	"2008-05-01"	407400	0.936121323529412	352518	1	7339	1830	0	2.5	3	7	1985	0	0	82000	190000	98030	FALSE
"22741"	"2011-05-12"	225000	8091410420	"Single Family"	"2011-05-01"	316900	0.728170955882353	308993	1	7210	1910	0	1.75	4	7	1986	0	0	82000	194000	98030	FALSE
"22742"	"2010-10-25"	220000	8091410660	"Single Family"	"2010-10-01"	334700	0.769071691176471	286059	1	6945	1690	0	2.25	3	7	1987	0	0	82000	171000	98030	FALSE
"22743"	"2007-08-06"	345000	8091410860	"Single Family"	"2007-08-01"	434600	0.998621323529412	345476	1	8313	1750	0	1.75	3	7	1987	0	0	82000	186000	98030	FALSE
"22744"	"2006-07-17"	240000	8091600040	"Single Family"	"2006-07-01"	407700	0.936810661764706	256188	1	8400	1730	0	1	3	6	1987	0	0	85000	136000	98022	FALSE
"22745"	"2006-08-28"	253450	8091600320	"Single Family"	"2006-08-01"	411100	0.944623161764706	268308	1	8666	1120	0	1	3	6	1986	0	1	83000	108000	98022	FALSE
"22746"	"2008-08-14"	250052	8091600320	"Single Family"	"2008-08-01"	397900	0.914292279411765	273492	1	8666	1120	0	1	3	6	1986	0	1	83000	108000	98022	FALSE
"22758"	"2006-10-10"	257000	8092000040	"Single Family"	"2006-10-01"	418300	0.961167279411765	267383	1	9750	1170	0	1.5	3	7	1967	0	0	75000	123000	98042	FALSE
"22759"	"2011-02-18"	275000	8092500070	"Single Family"	"2011-02-01"	325000	0.746783088235294	368246	1	22140	1820	0	1.75	3	7	1964	0	0	112000	215000	98042	FALSE
"22760"	"2009-03-30"	269000	8092500360	"Single Family"	"2009-03-01"	369800	0.849724264705882	316573	1	12012	1200	0	1	3	7	1966	2000	0	60000	148000	98042	FALSE
"22761"	"2006-07-27"	230000	8092500440	"Single Family"	"2006-07-01"	407700	0.936810661764706	245514	1	11625	1450	0	1.75	3	7	1967	0	0	60000	140000	98042	FALSE
"22762"	"2006-12-12"	298000	8092500440	"Single Family"	"2006-12-01"	423400	0.972886029411765	306305	1	11625	1450	0	1.75	3	7	1967	0	0	60000	140000	98042	FALSE
"22763"	"2007-04-11"	285950	8092500690	"Single Family"	"2007-04-01"	430900	0.990119485294118	288804	1	9548	1190	0	1.5	3	7	1968	0	0	75000	131000	98042	FALSE
"22764"	"2006-09-12"	291250	8092600050	"Single Family"	"2006-09-01"	414800	0.953125	305574	1	16587	1100	0	1	3	7	1968	0	0	75000	112000	98042	FALSE
"22765"	"2006-11-29"	294222	8092700020	"Single Family"	"2006-11-01"	421200	0.967830882352941	304001	1	13432	1650	550	1.75	4	7	1975	0	2	67000	149000	98042	FALSE
"22766"	"2011-04-18"	175000	8092700220	"Single Family"	"2011-04-01"	318700	0.732306985294118	238971	1	20750	1630	530	2.5	5	7	1975	0	0	67000	153000	98042	FALSE
"22767"	"2006-07-18"	256075	8092700380	"Single Family"	"2006-07-01"	407700	0.936810661764706	273348	1	12707	1310	0	1.75	4	7	1971	0	0	75000	159000	98042	FALSE
"22768"	"2011-04-21"	196000	8092700380	"Single Family"	"2011-04-01"	318700	0.732306985294118	267647	1	12707	1310	0	1.75	4	7	1971	0	0	75000	159000	98042	FALSE
"22769"	"2008-06-09"	343000	8093600015	"Single Family"	"2008-06-01"	403200	0.926470588235294	370222	1	6784	1220	230	1	2	7	1947	0	2	77000	147000	98055	FALSE
"22771"	"2013-04-22"	187000	8093600065	"Single Family"	"2013-04-01"	356000	0.818014705882353	228602	1	6621	1030	0	1	4	6	1955	0	0	85000	127000	98055	FALSE
"22772"	"2006-04-19"	370000	8093800030	"Single Family"	"2006-04-01"	396500	0.911075367647059	406113	1	6546	1810	590	2.75	4	8	1987	0	0	188000	213000	98011	FALSE
"22773"	"2007-09-12"	380000	8093800140	"Single Family"	"2007-09-01"	433500	0.99609375	381490	1	6778	1230	0	2	3	8	1987	0	0	188000	171000	98011	FALSE
"22774"	"2007-07-13"	276000	8093900180	"Single Family"	"2007-07-01"	434200	0.997702205882353	276636	1	9450	1060	0	1	3	6	1980	0	0	69000	82000	98047	FALSE
"22775"	"2006-03-15"	225000	8093900430	"Single Family"	"2006-03-01"	392100	0.900965073529412	249732	1	9975	1060	0	1	3	6	1980	0	0	66000	70000	98047	FALSE
"22776"	"2006-12-22"	275000	8093900470	"Single Family"	"2006-12-01"	423400	0.972886029411765	282664	1	9450	1450	0	1	3	6	1980	0	0	69000	101000	98047	FALSE
"22777"	"2010-08-10"	136000	8093900470	"Single Family"	"2010-08-01"	339900	0.781020220588235	174131	1	9450	1450	0	1	3	6	1980	0	0	69000	101000	98047	FALSE
"22778"	"2007-11-02"	940000	8096000225	"Single Family"	"2007-11-01"	428400	0.984375	954921	1	6682	1330	0	1	4	6	1928	0	0	428000	139000	98166	FALSE
"22779"	"2014-03-15"	459000	8096600100	"Single Family"	"2014-03-01"	392100	0.900965073529412	509454	1	9442	2120	1060	2	4	7	1968	0	0	200000	250000	98011	FALSE
"22787"	"2008-06-16"	319950	8097000090	"Single Family"	"2008-06-01"	403200	0.926470588235294	345343	1	7198	2240	0	2.5	3	8	1991	0	0	87000	208000	98092	FALSE
"22788"	"2007-02-28"	375000	8097000120	"Single Family"	"2007-02-01"	427800	0.982996323529412	381487	1	7450	2050	0	3	4	8	1991	0	0	87000	202000	98092	FALSE
"22789"	"2009-07-22"	310000	8097000380	"Single Family"	"2009-07-01"	354400	0.814338235294118	380677	1	7423	2420	0	2.5	3	8	1990	0	0	87000	207000	98092	FALSE
"22790"	"2006-12-01"	352000	8097500060	"Single Family"	"2006-12-01"	423400	0.972886029411765	361810	1	7600	1320	0	1	3	7	1966	0	0	182000	138000	98011	FALSE
"22791"	"2007-09-19"	215000	8099200030	"Single Family"	"2007-09-01"	433500	0.99609375	215843	1	11340	1390	0	1.5	3	7	1963	0	0	100000	139000	98031	FALSE
"22792"	"2009-03-17"	235000	8099200030	"Single Family"	"2009-03-01"	369800	0.849724264705882	276560	1	11340	1390	0	1.5	3	7	1963	0	0	100000	139000	98031	FALSE
"22793"	"2006-07-21"	310000	8099300090	"Single Family"	"2006-07-01"	407700	0.936810661764706	330910	1	11880	1830	600	1.75	3	7	1968	0	0	100000	164000	98031	FALSE
"22794"	"2008-03-06"	417000	8099600160	"Single Family"	"2008-03-01"	415100	0.953814338235294	437192	1	10959	1710	680	2	3	7	1981	0	0	369000	105000	98033	FALSE
"22795"	"2009-11-05"	402500	8099800550	"Single Family"	"2009-11-01"	350900	0.806295955882353	499196	1	20000	2410	840	2.5	4	7	1974	0	0	230000	255000	98075	FALSE
"22796"	"2008-06-09"	440000	8099800590	"Single Family"	"2008-06-01"	403200	0.926470588235294	474921	1	28516	1440	0	1.5	3	7	1975	0	0	230000	181000	98075	FALSE
"22797"	"2008-05-01"	540000	8099800680	"Single Family"	"2008-05-01"	407400	0.936121323529412	576848	1	27106	2630	660	2.5	3	7	1968	0	0	230000	317000	98075	FALSE
"22800"	"2006-02-14"	499950	8099800720	"Single Family"	"2006-02-01"	387600	0.890625	561347	1	25331	2050	480	1.75	3	8	1972	0	0	230000	242000	98075	FALSE
"22801"	"2009-09-15"	424950	8099900010	"Single Family"	"2009-09-01"	351800	0.808363970588235	525691	1	11995	2290	810	2.75	4	7	1974	0	0	230000	243000	98075	FALSE
"22802"	"2006-09-15"	375000	8099900180	"Single Family"	"2006-09-01"	414800	0.953125	393443	1	9852	1740	530	1.75	3	7	1979	0	0	230000	205000	98075	FALSE
"22803"	"2006-01-12"	335000	8099900220	"Single Family"	"2006-01-01"	383200	0.880514705882353	380459	1	12090	1730	450	2.75	3	7	1977	0	0	230000	193000	98075	FALSE
"22804"	"2006-02-20"	450000	8099900240	"Single Family"	"2006-02-01"	387600	0.890625	505263	1	10004	2660	880	2.75	3	7	1972	0	0	230000	279000	98075	FALSE
"22805"	"2010-12-14"	350000	8099900270	"Single Family"	"2010-12-01"	330600	0.759650735294118	460738	1	10121	2120	670	2.25	3	7	1973	0	0	230000	231000	98075	FALSE
"22806"	"2006-09-21"	391500	8099900500	"Single Family"	"2006-09-01"	414800	0.953125	410754	1	10568	1620	0	1.75	3	7	1978	0	0	230000	199000	98075	FALSE
"22807"	"2007-06-06"	608000	8100400070	"Single Family"	"2007-06-01"	433200	0.995404411764706	610807	1	12229	2050	0	2.75	3	8	1987	0	0	298000	289000	98052	FALSE
"22808"	"2008-01-11"	610000	8100400160	"Single Family"	"2008-01-01"	421900	0.969439338235294	629230	1	11424	2330	0	2.25	3	8	1984	0	0	332000	297000	98052	FALSE
"22809"	"2006-05-16"	425000	8101900020	"Single Family"	"2006-05-01"	400600	0.920496323529412	461707	1	12000	2050	810	2.5	3	6	1930	0	1	117000	195000	98118	FALSE
"22810"	"2011-12-14"	257500	8101900020	"Single Family"	"2011-12-01"	311900	0.716681985294118	359295	1	12000	2050	810	2.5	3	6	1930	0	1	117000	195000	98118	FALSE
"22811"	"2013-10-04"	189950	8101900310	"Single Family"	"2013-10-01"	380400	0.874080882352941	217314	1	7500	1540	480	2	5	6	1954	2003	3	87000	215000	98118	FALSE
"22812"	"2006-05-12"	330000	8101900518	"Single Family"	"2006-05-01"	400600	0.920496323529412	358502	1	7500	2140	800	3	4	7	1998	0	3	98000	211000	98118	FALSE
"22813"	"2007-05-10"	423500	8103600165	"Single Family"	"2007-05-01"	432100	0.992876838235294	426538	1	10800	1760	700	2	4	7	1954	0	0	141000	240000	98146	FALSE
"22814"	"2007-07-18"	2100000	8106100085	"Single Family"	"2007-07-01"	434200	0.997702205882353	2104836	1	23716	5190	1800	4.5	5	11	1987	2000	0	1000000	978000	98040	FALSE
"22815"	"2006-07-20"	645950	8106300040	"Single Family"	"2006-07-01"	407700	0.936810661764706	689520	1	6117	3390	710	3.5	4	9	2006	0	0	154000	361000	98055	TRUE
"22816"	"2006-07-11"	660671	8106300050	"Single Family"	"2006-07-01"	407700	0.936810661764706	705234	1	4987	3440	710	3.5	4	9	2006	0	0	154000	366000	98055	TRUE
"22817"	"2011-11-18"	420000	8106300050	"Single Family"	"2011-11-01"	312200	0.717371323529412	585471	1	4987	3440	710	3.5	4	9	2006	0	0	154000	366000	98055	FALSE
"22818"	"2006-03-28"	539950	8106300080	"Single Family"	"2006-03-01"	392100	0.900965073529412	599302	1	4984	2810	1060	2.5	3	9	2006	0	0	154000	315000	98055	TRUE
"22819"	"2010-09-21"	399950	8106300080	"Single Family"	"2010-09-01"	337200	0.774816176470588	516187	1	4984	2810	1060	2.5	3	9	2006	0	0	154000	315000	98055	FALSE
"22820"	"2006-03-28"	548334	8106300090	"Single Family"	"2006-03-01"	392100	0.900965073529412	608607	1	4984	2810	1060	2.5	3	9	2006	0	0	154000	315000	98055	TRUE
"22821"	"2006-05-08"	625412	8106300180	"Single Family"	"2006-05-01"	400600	0.920496323529412	679429	1	6047	3250	0	2.5	4	9	2006	0	0	131000	355000	98055	TRUE
"22822"	"2006-05-18"	626750	8106300210	"Single Family"	"2006-05-01"	400600	0.920496323529412	680883	1	5578	3310	0	2.5	4	9	2006	0	0	131000	362000	98055	TRUE
"22823"	"2006-08-17"	699950	8106300260	"Single Family"	"2006-08-01"	411100	0.944623161764706	740983	1	6984	3250	0	2.5	4	9	2006	0	0	131000	357000	98055	TRUE
"22824"	"2006-02-13"	581950	8106300270	"Single Family"	"2006-02-01"	387600	0.890625	653418	1	6986	2950	0	2.5	3	9	2006	0	0	131000	337000	98055	TRUE
"22825"	"2008-07-24"	530000	8106300320	"Single Family"	"2008-07-01"	400300	0.919806985294118	576208	1	5777	2960	0	2.5	3	9	2006	0	0	131000	342000	98055	FALSE
"22826"	"2006-02-24"	621950	8106300360	"Single Family"	"2006-02-01"	387600	0.890625	698330	1	4977	3250	0	2.5	4	9	2006	0	0	131000	357000	98055	TRUE
"22827"	"2007-11-14"	722200	8106300360	"Single Family"	"2007-11-01"	428400	0.984375	733663	1	4977	3250	0	2.5	4	9	2006	0	0	131000	357000	98055	FALSE
"22828"	"2006-03-02"	555950	8106300440	"Single Family"	"2006-03-01"	392100	0.900965073529412	617061	1	4947	2960	0	2.5	4	9	2006	0	0	131000	337000	98055	TRUE
"22829"	"2006-02-22"	598894	8106300450	"Single Family"	"2006-02-01"	387600	0.890625	672442	1	4965	2730	0	2.5	3	9	2006	0	0	131000	328000	98055	TRUE
"22830"	"2007-08-23"	690000	8106300510	"Single Family"	"2007-08-01"	434600	0.998621323529412	690953	1	6129	3270	0	2.5	5	9	2004	0	0	131000	355000	98055	FALSE
"22831"	"2006-02-22"	669950	8106300520	"Single Family"	"2006-02-01"	387600	0.890625	752225	1	5928	2960	0	2.5	4	9	2004	0	0	131000	331000	98055	TRUE
"22832"	"2006-01-05"	582950	8106300640	"Single Family"	"2006-01-01"	383200	0.880514705882353	662056	1	6231	3270	0	2.5	4	9	2005	0	0	131000	355000	98055	TRUE
"22833"	"2009-12-10"	505150	8106300650	"Single Family"	"2009-12-01"	350600	0.805606617647059	627043	1	5527	3053	0	2.5	4	9	2009	0	0	131000	363000	98055	TRUE
"22834"	"2008-10-03"	600000	8106300680	"Single Family"	"2008-10-01"	390600	0.897518382352941	668510	1	5087	2960	0	2.5	3	9	2007	0	0	131000	346000	98055	TRUE
"22835"	"2006-07-26"	665502	8106300730	"Single Family"	"2006-07-01"	407700	0.936810661764706	710391	1	6655	2850	0	2.5	3	9	2006	0	0	131000	337000	98055	TRUE
"22836"	"2007-03-21"	735000	8106300750	"Single Family"	"2007-03-01"	429600	0.987132352941177	744581	1	4852	2520	0	2.5	3	9	2006	0	0	131000	308000	98055	TRUE
"22837"	"2007-07-03"	681950	8106300760	"Single Family"	"2007-07-01"	434200	0.997702205882353	683521	1	5029	2510	0	2.5	3	9	2006	0	0	131000	315000	98055	TRUE
"22838"	"2007-03-17"	695000	8106300770	"Single Family"	"2007-03-01"	429600	0.987132352941177	704060	1	5256	2990	0	2.5	3	9	2006	0	0	131000	337000	98055	TRUE
"22839"	"2007-04-23"	715000	8106300780	"Single Family"	"2007-04-01"	430900	0.990119485294118	722135	1	5273	2660	0	2.5	4	9	2006	0	0	131000	316000	98055	FALSE
"22840"	"2010-04-26"	515000	8106300820	"Single Family"	"2010-04-01"	349100	0.802159926470588	642017	1	5326	3040	0	2.5	3	9	2008	0	0	131000	363000	98055	TRUE
"22841"	"2013-03-21"	478500	8106300820	"Single Family"	"2013-03-01"	351600	0.807904411764706	592273	1	5326	3040	0	2.5	3	9	2008	0	0	131000	363000	98055	FALSE
"22842"	"2014-08-14"	500000	8106300820	"Single Family"	"2014-08-01"	403500	0.927159926470588	539281	1	5326	3040	0	2.5	3	9	2008	0	0	131000	363000	98055	FALSE
"22843"	"2009-11-12"	485000	8106300840	"Single Family"	"2009-11-01"	350900	0.806295955882353	601516	1	5490	2870	0	2.5	3	9	2008	0	0	131000	346000	98055	TRUE
"22844"	"2007-12-18"	769000	8106300880	"Single Family"	"2007-12-01"	425200	0.977022058823529	787086	1	8093	3030	0	3.5	4	9	2007	0	0	131000	354000	98055	TRUE
"22845"	"2013-04-05"	485000	8106300880	"Single Family"	"2013-04-01"	356000	0.818014705882353	592899	1	8093	3030	0	3.5	4	9	2007	0	0	131000	354000	98055	FALSE
"22846"	"2006-04-12"	660583	8106300970	"Single Family"	"2006-04-01"	396500	0.911075367647059	725059	1	7363	3080	0	2.5	3	9	2006	0	0	131000	343000	98055	TRUE
"22847"	"2013-06-27"	411300	8106300970	"Single Family"	"2013-06-01"	366100	0.841222426470588	488931	1	7363	3080	0	2.5	3	9	2006	0	0	131000	343000	98055	FALSE
"22848"	"2006-02-16"	663622	8106301050	"Single Family"	"2006-02-01"	387600	0.890625	745119	1	5252	3080	0	2.5	3	9	2006	0	0	131000	343000	98055	TRUE
"22849"	"2006-06-01"	690950	8106301140	"Single Family"	"2006-06-01"	404400	0.929227941176471	743574	1	6252	2840	0	2.5	4	9	2006	0	0	131000	330000	98055	TRUE
"22850"	"2006-12-07"	647000	8106301140	"Single Family"	"2006-12-01"	423400	0.972886029411765	665032	1	6252	2840	0	2.5	4	9	2006	0	0	131000	330000	98055	FALSE
"22851"	"2006-06-21"	389950	8106600170	"Single Family"	"2006-06-01"	404400	0.929227941176471	419649	1	7935	1480	310	2.5	3	7	1983	0	2	114000	244000	98034	FALSE
"22852"	"2007-04-25"	375000	8108600121	"Single Family"	"2007-04-01"	430900	0.990119485294118	378742	1	8505	1970	830	2.5	4	7	1965	0	0	99000	147000	98188	FALSE
"22853"	"2006-12-21"	895950	8109800090	"Single Family"	"2006-12-01"	423400	0.972886029411765	920920	1	4950	3120	0	3.5	4	10	2006	0	0	274000	594000	98052	TRUE
"22854"	"2006-10-19"	819950	8109800110	"Single Family"	"2006-10-01"	418300	0.961167279411765	853077	1	4468	2840	0	3.5	3	10	2006	0	0	274000	561000	98052	TRUE
"22858"	"2007-01-09"	558000	8111100090	"Single Family"	"2007-01-01"	425600	0.977941176470588	570586	1	5940	2310	0	2.5	3	8	1999	0	0	180000	336000	98144	FALSE
"22859"	"2009-10-16"	519500	8111100090	"Single Family"	"2009-10-01"	351200	0.806985294117647	643754	1	5940	2310	0	2.5	3	8	1999	0	0	180000	336000	98144	FALSE
"22860"	"2008-04-21"	285000	8112100135	"Single Family"	"2008-04-01"	411700	0.946001838235294	301268	1	8541	1360	0	1	5	5	1910	0	0	124000	69000	98030	FALSE
"22861"	"2007-03-20"	412500	8113100570	"Single Family"	"2007-03-01"	429600	0.987132352941177	417877	1	4461	3150	1380	3.25	6	7	1909	0	1	95000	403000	98118	FALSE
"22862"	"2006-03-20"	327000	8113100575	"Single Family"	"2006-03-01"	392100	0.900965073529412	362944	1	4620	3420	1200	2.5	4	7	1910	0	1	97000	137000	98118	FALSE
"22863"	"2006-09-18"	302000	8113100750	"Single Family"	"2006-09-01"	414800	0.953125	316852	1	4200	960	0	1	2	6	1919	0	0	101000	144000	98118	FALSE
"22864"	"2007-07-19"	357500	8113100850	"Single Family"	"2007-07-01"	434200	0.997702205882353	358323	1	4000	1290	0	1	3	7	1926	0	1	95000	197000	98118	FALSE
"22867"	"2014-12-23"	180000	8113101070	"Multiplex"	"2014-12-01"	413400	0.949908088235294	189492	2	4066	2180	910	1.75	4	6	1911	0	2	129000	142000	98118	FALSE
"22868"	"2009-04-27"	315000	8113101232	"Single Family"	"2009-04-01"	365000	0.838694852941177	375584	1	9261	1180	240	1	2	7	1957	0	0	137000	212000	98118	FALSE
"22869"	"2007-04-04"	277985	8113101400	"Single Family"	"2007-04-01"	430900	0.990119485294118	280759	1	5000	1600	800	2.5	4	7	1997	0	0	154000	181000	98118	FALSE
"22870"	"2008-02-22"	339950	8113101400	"Single Family"	"2008-02-01"	418400	0.961397058823529	353600	1	5000	1600	800	2.5	4	7	1997	0	0	154000	181000	98118	FALSE
"22871"	"2008-12-18"	450000	8113101482	"Single Family"	"2008-12-01"	381600	0.876838235294118	513208	1	7650	1970	700	1.75	3	7	1964	0	0	187000	255000	98118	FALSE
"22872"	"2012-02-17"	360000	8113101580	"Single Family"	"2012-02-01"	312300	0.717601102941177	501671	1	7296	2310	750	3.5	5	8	2000	0	0	193000	301000	98118	FALSE
"22873"	"2006-08-23"	385000	8113600256	"Single Family"	"2006-08-01"	411100	0.944623161764706	407570	1	5400	1630	500	1.75	4	7	1963	0	0	162000	233000	98118	FALSE
"22874"	"2009-04-20"	355000	8113600256	"Single Family"	"2009-04-01"	365000	0.838694852941177	423277	1	5400	1630	500	1.75	4	7	1963	0	0	162000	233000	98118	FALSE
"22875"	"2007-10-01"	351500	8114000040	"Single Family"	"2007-10-01"	431300	0.991038602941177	354678	1	11200	1480	0	1.75	4	7	1969	0	2	81000	195000	98059	FALSE
"22876"	"2006-08-21"	374950	8114000070	"Single Family"	"2006-08-01"	411100	0.944623161764706	396931	1	29285	1460	0	1.5	3	7	1965	0	0	132000	194000	98059	FALSE
"22877"	"2006-07-21"	580000	8118600025	"Single Family"	"2006-07-01"	407700	0.936810661764706	619122	1	7980	1560	390	1	4	7	1939	0	0	189000	239000	98146	FALSE
"22878"	"2014-03-18"	316500	8118600155	"Single Family"	"2014-03-01"	392100	0.900965073529412	351290	1	7910	2450	770	3	4	7	1949	2014	1	171000	365000	98146	FALSE
"22879"	"2006-09-18"	281800	8118600215	"Single Family"	"2006-09-01"	414800	0.953125	295659	1	7980	960	0	2	3	6	1947	0	0	189000	115000	98146	FALSE
"22881"	"2008-02-23"	570000	8121100015	"Single Family"	"2008-02-01"	418400	0.961397058823529	592887	1	3713	1070	0	1	3	6	1917	0	1	186000	212000	98118	FALSE
"22882"	"2013-01-15"	350000	8121100015	"Single Family"	"2013-01-01"	342800	0.787683823529412	444341	1	3713	1070	0	1	3	6	1917	0	1	186000	212000	98118	FALSE
"22883"	"2010-08-12"	335000	8121100050	"Single Family"	"2010-08-01"	339900	0.781020220588235	428926	1	3960	1540	650	1.75	3	7	1948	0	1	158000	231000	98118	FALSE
"22884"	"2006-12-28"	338500	8121100130	"Single Family"	"2006-12-01"	423400	0.972886029411765	347934	1	3865	2670	500	2.75	3	9	2009	0	0	165000	574000	98118	FALSE
